month,first_trade_date,last_trade_date,n_obs,dce_corn_open_first,dce_corn_high_max,dce_corn_low_min,dce_corn_close_last,dce_corn_close_mean,dce_corn_close_std,dce_corn_settle_last,dce_corn_volume_sum,dce_corn_open_interest_last,dce_corn_ret_1m,dce_corn_month_range_pct,dce_corn_starch_open_first,dce_corn_starch_high_max,dce_corn_starch_low_min,dce_corn_starch_close_last,dce_corn_starch_close_mean,dce_corn_starch_close_std,dce_corn_starch_settle_last,dce_corn_starch_volume_sum,dce_corn_starch_open_interest_last,dce_corn_starch_ret_1m,dce_corn_starch_month_range_pct,cbot_corn_open_first,cbot_corn_high_max,cbot_corn_low_min,cbot_corn_close_last,cbot_corn_close_mean,cbot_corn_close_std,cbot_corn_ret_1m,cbot_corn_month_range_pct,cbot_wheat_open_first,cbot_wheat_high_max,cbot_wheat_low_min,cbot_wheat_close_last,cbot_wheat_close_mean,cbot_wheat_close_std,cbot_wheat_ret_1m,cbot_wheat_month_range_pct,dce_corn_close,dce_corn_ret_1m_compound,dce_corn_starch_ret_1m_compound,cs_c_spread_close_mean,cs_c_spread_close_last,domestic_corn_spot_price_cny_t_mean,domestic_corn_spot_price_cny_t_last,corn_basis_cny_t_mean,corn_basis_cny_t_last,corn_basis_rate_mean,corn_basis_rate_last,corn_100ppi_main_futures_price_cny_t_mean,corn_100ppi_main_futures_price_cny_t_last,cbot_corn_ret_1m_compound,cbot_wheat_ret_1m_compound,cbot_wheat_corn_ratio_mean,cbot_wheat_corn_ratio_last,hlj_precip_mm_sum,hlj_precip_mm_mean,jilin_precip_mm_sum,jilin_precip_mm_mean,inner_mongolia_precip_mm_sum,inner_mongolia_precip_mm_mean,ne_avg_precip_mm_sum,ne_avg_precip_mm_mean,hlj_t2m_c_mean,hlj_t2m_c_last,jilin_t2m_c_mean,jilin_t2m_c_last,inner_mongolia_t2m_c_mean,inner_mongolia_t2m_c_last,ne_avg_t2m_c_mean,ne_avg_t2m_c_last,is_harvest_season_ne_cn_flag,is_harvest_season_ne_cn_share,corn_100ppi_nearby_futures_price_cny_t_mean,corn_100ppi_nearby_futures_price_cny_t_last,corn_100ppi_nearby_basis_cny_t_mean,corn_100ppi_nearby_basis_cny_t_last,corn_100ppi_nearby_basis_rate_mean,corn_100ppi_nearby_basis_rate_last,dce_corn_close_ret_1m,dce_corn_close_ma3,dce_corn_close_ret_3m,dce_corn_close_vol_3m,dce_corn_close_ma6,dce_corn_close_ret_6m,dce_corn_close_vol_6m,dce_corn_close_ma12,dce_corn_close_ret_12m,dce_corn_close_vol_12m,dce_corn_close_next_month,dce_corn_close_next_month_ret,spike,pca_001,pca_002,pca_003,pca_004,pca_005,pca_006,pca_007,pca_008,pca_009,pca_010,pca_011,pca_012,pca_013,pca_014,pca_015,pca_016,pca_017,pca_018,pca_019,pca_020,pca_021,pca_022,pca_023,pca_024,pca_025,pca_026,pca_027,pca_028,pca_029,pca_030,pca_031,pca_032,dce_corn_close_next_month_direction
24-Jan,2024/1/2,2024/1/31,22,2420,2449,2317,2390,2375.909090909091,29.59071458431489,2383.0,10531441,924880,-0.009531703,0.0552301255230125,2857,2898,2772,2872,2836.7272727272725,27.594308968442945,2870.0,3087052,129798,0.0052502625131256,0.0438718662952646,470.5,470.75,436.5,448.0,451.7261904761905,8.193711293541213,-0.048327138,0.0764508928571428,628.75,628.75,573.25,595.75,600.2619047619048,10.12622714491811,-0.051730999,0.0931598825010491,2390,-0.009531703,0.0052502627626056,460.8181818181818,482,2414.157272727273,2342.86,38.24818181818182,-47.14,0.0154918636363636,-0.020121,2375.909090909091,2390,-0.048327136,-0.051730999,1.328948856274949,1.3297991071428572,2.53,0.1149999999999999,4.08,0.1854545454545454,1.37,0.0622727272727272,2.6599999999999997,0.1209090909090908,-19.79681818,-23.98,-14.52636364,-17.12,-13.29772727,-17.3,-15.87363636,-19.46666667,0,0,2352.318181818182,2345,61.83909090909091,-2.14,0.0253745909090909,-0.000913,-0.009531703,2434.6666666666665,-0.058684521,0.0135185098718558,2534.0,-0.119705341,0.0178967504133722,2623.75,-0.159042928,0.0226225955570934,2462.0,0.030125523012552335,1.0,-0.34723544,-0.10718536,-0.035039637,-0.023518788,0.10338945,-0.029982213,0.1204661,-0.017290223,-0.16279587,-0.007200607,-0.09658756,-0.009502813,0.010991228,-0.01661228,-0.036464993,0.10730186,0.040673185,-0.16230702,-0.0253374,-0.013584867,-0.03241688,0.030446833,-0.050089244,0.02182147,0.038842533,0.03546523,0.06656783,0.044172008,0.039809138,-0.07555745,-0.030177012,-0.001851432,1.0
24-Feb,2024/2/1,2024/2/29,15,2389,2479,2377,2462,2427.4,28.065739154451418,2456.0,6898643,960092,0.0301255230125523,0.041429731925264,2862,2943,2814,2933,2885.266666666667,39.3200542556425,2926.0,1568252,188083,0.0212395543175487,0.0439822707125809,448.0,448.75,408.75,429.75,429.8928571428572,10.231791653447626,-0.040736607,0.0930773705642815,595.25,611.25,553.5,576.0,585.1785714285714,11.156417854341033,-0.03315149,0.1002604166666666,2462,0.0301255245055214,0.0212395547109953,457.8666666666667,471,2347.714,2358.57,-79.686,-103.43,-0.033936,-0.043853,2427.4,2462,-0.001559483,0.0213066731509328,1.3614405168531696,1.3403141361256543,2.05,0.1366666666666666,3.16,0.2106666666666666,1.37,0.0913333333333333,2.193333333333334,0.1462222222222222,-17.35533333,-12.03,-12.90066667,-10.97,-12.19133333,-11.51,-14.14911111,-11.50333333,0,0,2372.6666666666665,2407,-24.95266667,-48.43,-0.010624,-0.020534,0.0301255230125523,2421.6666666666665,-0.015593762,0.0329049642789021,2488.833333333333,-0.099158434,0.0259025110522611,2592.5,-0.132181882,0.0258460212575574,2415.0,-0.019090170593013767,0.0,0.08289143,0.14656308,-0.19375236,-0.045089774,-0.07183511,-0.000728334,0.24926826,-0.19360037,-0.12585273,-0.004447809,-0.14634462,0.0923379,0.099099055,0.073842905,-0.008851316,0.022339677,-0.108509034,-0.042316426,0.060083553,-0.061112154,-0.067948066,-0.00735648,-0.07075567,-0.2480718,-0.050390586,-0.003158075,-0.014666707,-0.03682348,0.06648073,0.123771474,-0.01888103,0.031222438,0.0
24-Mar,2024/3/1,2024/3/29,21,2462,2473,2381,2415,2427.333333333333,22.5395947907972,2415.0,9723713,776883,-0.019090171,0.0380952380952381,2932,2941,2830,2855,2871.333333333333,21.86168642473226,2858.0,2407097,155556,-0.026593931,0.0388791593695271,429.25,448.0,422.0,442.25,435.8,5.79564264635168,0.0290866783013379,0.0587902769926512,575.0,576.75,523.5,561.5,546.375,10.337877467174575,-0.025173611,0.0948352626892252,2415,-0.019090171,-0.02659393,444.0,440,2348.368095238095,2327.14,-78.9652381,-87.86,-0.033613095,-0.037754,2427.333333333333,2415,0.0290866788455641,-0.025173611,1.253968551166142,1.2696438665912946,6.98,0.3323809523809523,6.85,0.3261904761904762,10.06,0.479047619047619,7.963333333333333,0.3792063492063492,-2.66952381,-1.37,-0.978571429,-0.1,-0.13047619,0.66,-1.259523809,-0.27,0,0,2406.5238095238096,2415,-58.15571429,-87.86,-0.024776857,-0.037754,-0.019090171,2422.333333333333,0.0008288437629506,0.0260967571143249,2453.333333333333,-0.081050228,0.0238201912210396,2566.75,-0.113436123,0.02442939922359,2388.0,-0.011180124223602483,0.0,-0.38557687,0.11235013,-0.07945127,0.06579937,-0.026446959,-0.009745482,0.06465331,-0.20235448,-0.05416849,-0.016237773,-0.06507236,0.056329466,0.056708697,0.13333406,-0.083619915,-0.010009246,0.08856418,0.004827404,-0.11466313,0.006686669,0.00498517,0.025762515,0.00805075,-0.05064524,0.006504546,-0.004963757,0.003877007,0.09449711,0.027787928,-0.05823342,-0.036703102,-0.04105152,0.0
24-Apr,2024/4/1,2024/4/30,20,2410,2443,2370,2388,2404.8,17.16360899357158,2386.0,6968690,760220,-0.011180124,0.0305695142378559,2855,2866,2771,2777,2825.6,20.689178457907783,2780.0,2019368,183248,-0.02732049,0.0342095786820309,441.75,454.25,424.5,447.0,438.9625,8.796782829983632,0.0107405313736574,0.0665548098434004,562.0,633.25,540.25,604.25,575.5875,26.137827372160103,0.0761353517364202,0.1539098055440629,2388,-0.011180124,-0.02732049,420.8,389,2317.0715,2298.57,-92.0785,-89.43,-0.0397425,-0.038907,2409.15,2388,0.0078260554610001,0.0524632153922075,1.3107144634650774,1.3517897091722595,13.97,0.6985,16.73,0.8365,25.9,1.295,18.866666666666667,0.9433333333333334,8.475,11.41,9.575,11.06,10.4575,12.45,9.5025,11.64,0,0,2399.5,2372,-82.4285,-73.43,-0.03556845,-0.031946,-0.011180124,2421.6666666666665,-0.00083682,0.026428866239527,2428.1666666666665,-0.059472233,0.0216946680484897,2545.4166666666665,-0.096822995,0.0236506367170806,2434.0,0.019262981574539317,0.0,-0.37394357,0.15853329,-0.12042326,0.020452712,0.007800964,-0.0507789,0.22646704,-0.15717976,-0.002489296,-0.004561616,-0.033821013,0.14577848,-0.09124135,0.03645031,0.018262496,0.06474027,-0.06414118,0.01986421,-0.061221126,0.026089264,0.045792,0.031798158,-0.06552298,0.012286814,0.050916284,-0.011417675,0.016859064,0.024496058,-0.016465979,-0.031544033,0.029292436,-0.037864964,1.0
24-May,2024/5/6,2024/5/31,20,2395,2483,2388,2434,2449.65,15.705429835435602,2434.0,8073186,420147,0.0192629815745393,0.0390304026294166,2778,2893,2774,2831,2848.4,26.16626997129169,2834.0,2096214,112508,0.0194454447245229,0.0420346167432002,459.0,475.5,445.5,445.75,460.6973684210527,7.025043963567665,-0.002796421,0.0673022994952327,623.0,720.0,609.5,679.75,673.7894736842105,23.1911236548441,0.1249482829954489,0.1625597646193453,2434,0.0192629815181313,0.0194454453163686,398.75,397,2320.0,2328.57,-133.45,-128.43,-0.05753065,-0.055154,2453.45,2457,-0.03097826,0.0910914933195969,1.462869258532857,1.5249579360628154,44.99,2.2495,84.31,4.2155000000000005,45.25,2.2625,58.18333333333333,2.9091666666666667,14.264,11.51,14.4865,11.85,16.936,14.91,15.228833333333332,12.756666666666666,0,0,2433.1,2434,-113.1,-105.43,-0.04873355,-0.045277,0.0192629815745393,2412.333333333333,-0.011372868,0.0202497563993191,2417.0,-0.026789284,0.0244447147930916,2528.833333333333,-0.075579187,0.0249449939935796,2509.0,0.030813475760065767,1.0,0.18097848,0.37797594,-0.003286867,-0.1472677,0.3463263,0.037156407,0.24079445,-0.03347923,0.011823004,0.029313568,-0.046826657,-0.04619718,-0.020627795,-0.04339214,0.020991053,0.091575466,0.035429753,0.001100035,-0.14925745,-0.07589608,-0.05321117,0.046473615,0.010348951,-0.025382956,-0.07371137,-0.02158352,0.035420973,-0.035826106,0.004448576,-0.049959432,-0.11254451,-0.03835374,1.0
24-Jun,2024/6/3,2024/6/28,19,2436,2520,2424,2509,2474.894736842105,27.50332249998189,2510.0,7364162,778093,0.0308134757600657,0.0382622558788361,2832,2963,2813,2955,2878.1052631578946,55.48662975772945,2956.0,1730976,181283,0.0438007771105617,0.0507614213197969,446.0,460.5,412.0,421.25,442.3333333333333,10.703215569603897,-0.054963545,0.11513353115727,679.75,697.75,556.75,575.0,605.875,34.174213059488146,-0.154100772,0.2452173913043478,2509,0.0308134756647942,0.0438007776570219,403.2105263157895,446,2354.8121052631577,2388.57,-124.7668421,-120.43,-0.053001579,-0.050419,2479.5789473684213,2509,-0.059678249,-0.126566349,1.3696905379263116,1.3649851632047478,109.07,5.740526315789474,82.86,4.361052631578947,25.47,1.3405263157894736,72.46666666666667,3.8140350877192986,20.050526315789472,23.93,20.947894736842105,23.09,24.03,27.01,21.67614035087719,24.676666666666662,0,0,2451.7894736842104,2470,-96.97736842,-81.43,-0.041214211,-0.034092,0.0308134757600657,2443.6666666666665,0.0389233954451346,0.0216935437636603,2433.0,0.0397845006216328,0.0225225958310426,2510.583333333333,-0.080278592,0.0241668047554812,2351.0,-0.06297329613391789,1.0,0.1877593,-0.03379589,0.30528674,-0.16583177,0.13820031,-0.011760189,-0.21168806,-0.14493266,-0.1072074,-0.12946025,0.001439589,0.012435907,-0.105746865,0.03285923,0.095230035,0.07199417,-0.08081622,-0.03225252,0.000767318,-0.17232418,0.06253222,-0.003945874,-0.039199598,-0.01054451,0.06364672,-0.002900576,0.07706169,0.018734029,-0.04943603,-0.017996676,-0.07287042,0.061729517,0.0
24-Jul,2024/7/1,2024/7/31,23,2506,2510,2320,2351,2408.0,47.9403037878644,2342.0,9742453,626333,-0.062973296,0.0808166737558485,2953,2958,2763,2803,2855.260869565217,53.346395798254775,2797.0,2296583,171924,-0.05143824,0.0695683196575098,420.75,426.5,397.75,399.75,412.1136363636364,6.82943875924178,-0.051038576,0.0719199499687304,575.0,592.25,514.25,526.75,550.8068181818181,21.808682715260247,-0.083913043,0.1480778357854769,2351,-0.062973296,-0.05143824,447.2608695652174,452,2383.479565217391,2364.29,-24.52043478,13.29,-0.010237217,0.005621,2408.0,2351,-0.051038575,-0.083913044,1.3364112374835972,1.3176985616010006,111.86,4.863478260869565,216.65,9.419565217391304,201.39,8.756086956521738,176.63333333333333,7.679710144927536,23.098260869565216,22.57,23.221304347826088,25.38,24.347391304347827,26.28,23.55565217391304,24.743333333333336,0,0,2405.260869565217,2351,-21.78130435,13.29,-0.00909687,0.005621,-0.062973296,2431.333333333333,-0.015494137,0.0511406196507344,2426.5,-0.016317992,0.0364823201931502,2480.25,-0.134069982,0.0290879102886558,2338.0,-0.005529561888558021,0.0,0.17559366,0.23960975,-0.19427522,-0.17688307,0.06679792,0.036504988,0.1605262,0.06541261,0.17893326,-0.099158995,0.09253256,0.2669618,0.09961491,-0.001028958,-0.024809062,0.089521885,0.073508695,-0.11553299,-0.10042776,-0.03979407,-0.08518378,0.054485284,0.03509894,-0.09891555,0.05867549,0.063580416,-0.031128228,0.14797154,-0.048872624,-0.13191772,0.047045417,-0.03446521,0.0
24-Aug,2024/8/1,2024/8/30,22,2347,2357,2250,2338,2306.7272727272725,26.957076671701223,2336.0,9097973,627430,-0.005529562,0.0457656116338751,2797,2804,2668,2733,2731.954545454545,25.253905445687774,2734.0,2113919,140106,-0.024973243,0.0497621661178192,399.75,409.0,385.0,401.25,397.3863636363636,5.150547400824356,0.0037523452157599,0.0598130841121495,526.75,560.0,519.75,552.0,539.7045454545455,8.705032877743601,0.0479354532510678,0.0729166666666666,2338,-0.005529561,-0.024973244,425.2272727272728,395,2327.791363636364,2325.71,25.74590909090909,-12.29,0.0110491818181818,-0.005284,2302.0454545454545,2338,0.0037523436578528,0.0479354541519885,1.3582643030574952,1.375700934579439,63.75,2.897727272727273,147.01,6.682272727272727,65.91,2.99590909090909,92.22333333333331,4.1919696969696965,23.043181818181814,20.18,23.527727272727272,20.86,23.68409090909091,21.12,23.418333333333337,20.72,0,0,2311.954545454545,2335,15.83681818181818,-9.29,0.0067746363636363,-0.003994,-0.005529562,2399.333333333333,-0.039441249,0.0472873442756709,2405.833333333333,-0.050365556,0.0328966460102631,2447.333333333333,-0.144529821,0.0286055197580092,2225.0,-0.048331907613344716,1.0,0.23379418,0.3809004,-0.05169157,-0.13780414,0.07605038,-0.14891103,0.13515916,-0.011255189,0.08087859,0.021069033,-0.152597,0.022285592,-0.061149366,-0.022876956,-0.101715036,0.059789654,-0.051415462,-0.07148294,-0.05751798,-0.047625005,-0.016137322,0.07212367,-0.035754763,-0.024858212,-0.004672481,0.012583322,0.037321515,0.056086965,0.005511768,0.006111289,-0.076884024,0.004195219,0.0
24-Sep,2024/9/2,2024/9/30,19,2341,2347,2105,2225,2208.2631578947367,50.936607775703806,2205.0,10525072,361578,-0.048331908,0.1087640449438202,2736,2744,2499,2609,2613.4736842105262,44.72305945240801,2576.0,2354218,95432,-0.045371387,0.0939057110003833,401.25,427.75,397.0,424.25,410.44444444444446,5.493013982721972,0.0573208722741434,0.0724808485562757,551.75,598.75,544.25,583.25,577.2361111111111,8.08524083012034,0.0566123188405796,0.0934419202743249,2225,-0.048331907,-0.045371387,405.2105263157895,384,2260.151052631579,2152.86,48.94052631578948,-94.14,0.0212871052631578,-0.043728,2211.2105263157896,2247,0.0605287635951206,0.0905192197397766,1.4064524859592675,1.374779021803182,25.93,1.3647368421052632,61.370000000000005,3.2300000000000004,47.48,2.498947368421053,44.92666666666666,2.364561403508772,15.271052631578948,9.79,15.77736842105263,10.5,16.65684210526316,9.21,15.901754385964912,9.833333333333334,1,1,2218.4210526315787,2225,41.73,-72.14,0.0182337894736842,-0.033509,-0.048331908,2304.6666666666665,-0.113192507,0.0298501637667369,2374.1666666666665,-0.078674948,0.0367840003860442,2413.75,-0.153348554,0.0295482137220367,2248.0,0.010337078651685427,0.0,0.01912704,0.07307232,-0.08965772,-0.021097975,-0.044272304,-0.2203755,0.13828327,-0.24799146,-0.051146485,0.032198336,0.093269356,0.1677844,0.12999746,0.11448457,-0.027640335,0.08089863,-0.10634665,-0.09092288,0.13574399,-0.15183006,-0.10567945,-0.030881437,0.07847543,0.012772249,-0.004168618,-0.081319936,-0.028439624,-0.020353807,0.039259195,0.04608392,-0.043641973,0.046816155,1.0
24-Oct,2024/10/8,2024/10/31,18,2220,2254,2161,2248,2212.277777777778,23.011009016288572,2245.0,9226382,891715,0.0103370786516854,0.0413701067615658,2621,2683,2555,2670,2611.722222222222,40.53292859705074,2671.0,1715847,134026,0.0233806055960137,0.047940074906367,426.0,428.0,399.0,411.0,412.68055555555554,6.240172011413313,-0.031231585,0.0705596107055961,593.5,611.25,557.75,572.0,581.2916666666666,12.153809013202803,-0.01928847,0.0935314685314685,2248,0.0103370781056384,0.0233806064241117,399.44444444444446,422,2151.1116666666667,2151.43,-63.72166667,-96.57,-0.029628667,-0.044886,2214.833333333333,2248,-0.035777127,-0.036225779,1.4087331751866876,1.391727493917275,22.13,1.2294444444444443,32.35,1.7972222222222225,14.32,0.7955555555555556,22.933333333333337,1.274074074074074,6.082777777777777,7.09,7.137777777777777,7.66,7.615555555555555,9.52,6.94537037037037,8.09,1,1,2181.055555555556,2206,-29.94388889,-54.57,-0.013921222,-0.025365,0.0103370786516854,2270.333333333333,-0.043811144,0.0303475452904727,2350.833333333333,-0.058626466,0.0380237139802919,2389.5,-0.114612052,0.0295162126955132,2163.0,-0.037811387900355875,1.0,-0.30771366,-0.22624041,-0.06774664,0.002737952,0.000599184,-0.21931617,0.007443402,-0.005781564,-0.08278797,0.05574868,-0.01912079,0.04072136,-0.08964097,0.07273139,0.09356689,0.07387588,-0.08498729,-0.08411293,-0.09862393,-0.07519603,0.047535904,0.049546994,-0.04964081,-0.052335933,-0.033406157,0.026354127,-0.016046423,0.058050323,-0.009610244,-0.036234356,-0.019888846,-0.026016276,0.0
24-Nov,2024/11/1,2024/11/29,21,2250,2250,2158,2163,2200.190476190476,17.94329693121928,2167.0,10445350,849391,-0.037811388,0.0425335182616736,2677,2677,2545,2547,2590.9523809523807,27.776746012584216,2555.0,1826992,148427,-0.046067416,0.0518256772673733,411.0,442.25,410.5,433.0,430.2875,7.292423519617707,0.0535279805352797,0.073325635103926,572.0,579.5,543.0,549.0,562.55,8.743644308266063,-0.04020979,0.0664845173041894,2163,-0.037811387,-0.046067415,390.7619047619048,384,2129.250952380952,2112.86,-70.93952381,-50.14,-0.033317476,-0.023731,2200.190476190476,2163,0.053527980298651,-0.040209792,1.307809642726287,1.2678983833718245,22.07,1.0509523809523809,22.81,1.0861904761904764,18.11,0.8623809523809524,20.996666666666663,0.99984126984127,-3.333809524,-11.48,-1.547619048,-9.84,-0.92,-6.45,-1.933809524,-9.256666667,1,1,2185.3809523809523,2163,-56.13,-50.14,-0.026405381,-0.023731,-0.037811388,2212.0,-0.074850299,0.0312810009316377,2305.6666666666665,-0.111339359,0.036527624457418,2361.333333333333,-0.135145942,0.0306043203830264,2229.0,0.030513176144244092,1.0,0.16777037,-0.15298392,0.25035456,-0.008534443,-0.038335335,-0.181356,0.06762172,-0.012094772,-0.117569685,0.13223752,-0.05175463,0.01664314,-0.14063525,-0.024006171,0.06788196,0.050392494,0.1110253,-0.043007586,-0.046964888,-0.0300885,0.023928268,0.004212788,0.048691142,-0.17567372,0.0853313,-0.045611687,-0.00274821,0.0080459,-0.056493744,0.014282332,-0.00153702,-0.003834494,1.0
24-Dec,2024/12/2,2024/12/31,22,2160,2247,2035,2229,2154.090909090909,51.00131566081585,2230.0,12460735,1107047,0.030513176144244,0.095109914759982,2549,2560,2415,2479,2488.6363636363635,27.465208215807447,2482.0,1874906,181740,-0.026698076,0.0584913271480435,433.0,459.0,428.25,458.5,443.8452380952381,7.601593661231581,0.0588914549653578,0.0670665212649945,549.75,569.25,529.25,551.0,548.2142857142857,9.000099205802496,0.0036429872495447,0.072595281306715,2229,0.0305131768639252,-0.026698076,334.54545454545456,250,2056.623181818182,2037.14,-120.3768182,-191.86,-0.058780182,-0.094181,2177.0,2229,0.0588914533707083,0.0036429870751468,1.235506460807561,1.2017448200654308,1.44,0.0654545454545454,0.47,0.0213636363636363,0.03,0.0013636363636363,0.6466666666666661,0.0293939393939393,-16.39272727,-14.77,-12.57227273,-10.97,-10.61909091,-9.34,-13.19469697,-11.69333333,0,0,2094.954545454545,2094,-38.33136364,-56.86,-0.018686773,-0.027912,0.030513176144244,2213.333333333333,0.0017977528089887,0.0351036460433645,2259.0,-0.111598246,0.0364459721988304,2346.0,-0.076253626,0.0318508530005158,2283.0,0.024226110363391617,0.0,-0.18263178,0.17080732,0.014983342,0.019104142,-0.10914562,-0.098484814,0.075366944,0.11623431,-0.23749554,0.12763548,-0.1709996,-0.015904175,-0.010148668,0.13628745,0.003248209,-0.002988411,-0.011441934,-0.01474461,-0.05569788,-0.08539249,-0.046076905,0.00735151,-0.017651264,-0.043345105,0.04027729,-0.017775472,0.047484696,0.00085487,-0.012567014,0.006889784,-0.029071474,-0.018642562,1.0
25-Jan,2025/1/2,2025/1/27,18,2231,2298,2209,2283,2260.111111111112,24.85697650652144,2277.0,9394314,1311735,0.0242261103633916,0.0389837932544897,2479,2549,2435,2529,2504.055555555556,31.045454762942565,2517.0,1714143,108751,0.0201694231544977,0.0450771055753262,457.25,494.5,449.25,482.25,472.0147058823529,13.425858500318991,0.0517993456924754,0.0938310005184033,551.0,566.75,526.0,535.75,542.0,8.52294696686536,-0.027676951,0.076061595893607,2283,0.0242261102938847,0.0201694214577852,243.94444444444449,246,2047.478823529412,2062.86,-211.2858824,-204.14,-0.103175706,-0.09896,2258.764705882353,2267,0.0517993454058376,-0.027676951,1.1488423122352396,1.110938310005184,3.17,0.1761111111111111,5.69,0.316111111111111,4.58,0.2544444444444445,4.48,0.2488888888888888,-17.43722222,-10.55,-13.34611111,-5.65,-11.22777778,-11.29,-14.0037037,-9.163333333,0,0,2146.8823529411766,2180,-99.40352941,-117.14,-0.048477824,-0.056785,0.0242261103633916,2225.0,0.0155693950177935,0.0377633518084264,2247.6666666666665,-0.028923862,0.0325673713196835,2337.083333333333,-0.044769874,0.032992117572972,2292.0,0.003942181340341744,0.0,-0.20137273,-0.2071211,-0.053332664,-0.017332416,0.1322849,0.027786411,0.17176756,0.13116407,-0.098844886,0.047274143,-0.003065176,-0.014575163,0.025639001,0.050609555,-0.000671098,-0.062324487,0.028367275,-0.05715054,0.05152404,0.051622972,0.039335873,-0.052154,0.004644459,0.026178304,0.019879954,0.038170945,0.002701379,0.071620636,0.05779312,0.03803796,0.018629976,0.05181773,1.0
25-Feb,2025/2/5,2025/2/28,18,2295,2325,2260,2292,2288.833333333333,10.934295749128406,2294.0,10487900,1425075,0.0039421813403417,0.0283595113438045,2528,2678,2505,2664,2582.111111111112,52.34151303628989,2667.0,1584273,155954,0.0533807829181494,0.0649399399399399,494.0,518.75,469.0,469.25,498.5735294117647,11.941185525931084,-0.026956973,0.1060202450719232,577.5,621.75,555.0,555.5,588.2058823529412,17.2405398185583,0.0368642090527298,0.1201620162016201,2292,0.0039421796138301,0.0533807842378937,293.27777777777777,372,2098.571111111111,2127.14,-190.2622222,-164.86,-0.090801444,-0.077503,2288.833333333333,2292,-0.050101214,-0.038095238,1.179735697980843,1.1838039424613744,2.19,0.1216666666666666,1.5599999999999998,0.0866666666666666,0.07,0.0038888888888888,1.2733333333333328,0.0707407407407407,-13.22222222,-3.75,-10.59833333,1.2,-8.45,1.69,-10.75685185,-0.286666667,0,0,2177.4444444444443,2151,-78.87333333,-23.86,-0.037784,-0.011217,0.0039421813403417,2268.0,0.059639389736477,0.0138863406363586,2240.0,-0.019674936,0.0327327130178682,2322.9166666666665,-0.069049553,0.0314081123736099,2251.0,-0.017888307155322858,0.0,0.18432535,-0.30222794,-0.21940729,-0.14443232,0.09237245,0.07261804,0.109281674,-0.003684677,0.032388363,0.06509502,0.0279199,0.05562817,-0.021154616,0.016839735,0.006801737,-0.14067268,-0.15898128,0.0658333,0.10194881,0.014328885,0.05805322,-0.054289844,-0.015095405,-0.042774618,0.049866464,0.000967161,-0.013248311,0.04370214,-0.04555043,-0.05509425,-0.029062822,-0.016804185,0.0
25-Mar,2025/3/3,2025/3/31,21,2292,2336,2244,2251,2290.809523809524,21.63011568997961,2250.0,11760846,1111955,-0.017888307,0.0408707241226121,2665,2716,2620,2629,2672.5714285714284,21.091636798910056,2628.0,2033753,134634,-0.013138138,0.0365157854697603,469.25,477.5,442.0,457.75,460.32142857142856,6.152307929317489,-0.024507192,0.0775532495903877,555.5,575.25,517.5,537.25,550.6785714285714,11.493787141631891,-0.032853285,0.1074918566775244,2251,-0.017888307,-0.013138138,381.7619047619048,378,2186.214,2194.29,-106.036,-56.71,-0.04871685,-0.025844,2292.25,2251,-0.024507192,-0.032853285,1.1962772482576238,1.1736755871108684,14.3,0.680952380952381,8.11,0.3861904761904761,5.069999999999999,0.2414285714285714,9.159999999999998,0.4361904761904761,-1.821904762,0.95,-0.358571429,1.86,1.0633333333333332,3.68,-0.372380952,2.1633333333333336,0,0,2232.9,2251,-46.686,-56.71,-0.0212524,-0.025844,-0.017888307,2275.333333333333,0.009869896814715,0.0210619410608807,2244.333333333333,0.0116853932584268,0.0259248206077626,2309.25,-0.067908903,0.0313626674849777,2377.0,0.05597512216792544,1.0,0.056466185,-0.37255406,-0.10326099,-0.10795344,0.21476713,0.06835574,0.001020529,-0.024789475,0.034007374,0.1393029,0.056637384,-0.00218104,-0.0329837,0.071679786,-0.026131136,-0.24649845,0.10723465,0.05938864,-0.055816844,-0.025959415,0.07576582,-0.009905767,0.054921385,-0.027441254,0.056973495,0.03248472,0.015905438,0.025041524,0.10101163,-0.066776805,0.020862626,0.029053096,1.0
