date,dce_soybean_open,dce_soybean_high,dce_soybean_low,dce_soybean_close,dce_soybean_volume,dce_soybean2_open,dce_soybean2_high,dce_soybean2_low,dce_soybean2_close,dce_soybean2_volume,dce_soybean_meal_open,dce_soybean_meal_high,dce_soybean_meal_low,dce_soybean_meal_close,dce_soybean_meal_volume,dce_soybean_oil_open,dce_soybean_oil_high,dce_soybean_oil_low,dce_soybean_oil_close,dce_soybean_oil_volume,dce_palm_oil_open,dce_palm_oil_high,dce_palm_oil_low,dce_palm_oil_close,dce_palm_oil_volume,cbot_soybean_open,cbot_soybean_high,cbot_soybean_low,cbot_soybean_close,cbot_soybean_volume,cbot_soybean_meal_open,cbot_soybean_meal_high,cbot_soybean_meal_low,cbot_soybean_meal_close,cbot_soybean_meal_volume,cbot_soybean_oil_open,cbot_soybean_oil_high,cbot_soybean_oil_low,cbot_soybean_oil_close,cbot_soybean_oil_volume,cbot_corn_open,cbot_corn_high,cbot_corn_low,cbot_corn_close,cbot_corn_volume,cbot_wheat_open,cbot_wheat_high,cbot_wheat_low,cbot_wheat_close,cbot_wheat_volume,usd_cny,hlj_precip_mm,hlj_t2m_c,jilin_precip_mm,jilin_t2m_c,inner_mongolia_precip_mm,inner_mongolia_t2m_c,iowa_precip_mm,iowa_t2m_c,illinois_precip_mm,illinois_t2m_c,mato_grosso_precip_mm,mato_grosso_t2m_c,month,global_soybean_price_usd_t,global_soybean_meal_price_usd_t,global_soybean_oil_price_usd_t,global_palm_oil_price_usd_t,global_corn_price_usd_t,global_wheat_price_usd_t,global_soybean_price_cny_t,global_soybean_meal_price_cny_t,global_soybean_oil_price_cny_t,global_palm_oil_price_cny_t,global_corn_price_cny_t,global_wheat_price_cny_t,dce_soybean_ret_1d,dce_soybean2_ret_1d,dce_soybean_meal_ret_1d,dce_soybean_oil_ret_1d,dce_palm_oil_ret_1d,cbot_soybean_ret_1d,cbot_soybean_meal_ret_1d,cbot_soybean_oil_ret_1d,cbot_corn_ret_1d,cbot_wheat_ret_1d,soybean_meal_soybean_spread_close,soybean_oil_soybean_spread_close,soybean2_soybean_spread_close,palm_soybean_oil_spread_close,global_soybean_basis_cny_t,global_soybean_basis_rate,is_soybean_harvest_season_ne_cn,is_soybean_planting_season_ne_cn,is_us_soybean_harvest_season,is_brazil_soybean_harvest_season,ne_avg_precip_mm,ne_avg_t2m_c,us_midwest_avg_precip_mm,us_midwest_avg_t2m_c
2022-02-17,6110.0,6135.0,6033.0,6093.0,35314.0,4929.0,5012.0,4867.0,4993.0,42116.0,3708.0,3778.0,3660.0,3769.0,1409416.0,9900.0,10038.0,9866.0,9946.0,727490.0,10120.0,10192.0,10006.0,10134.0,798203.0,1585.25,1606.0,1576.5,1592.0,114032.0,449.29998779296875,455.5,446.29998779296875,449.20001220703125,35367.0,66.9000015258789,67.41000366210938,66.25,66.80999755859375,34055.0,645.5,652.0,642.75,650.0,121279.0,780.0,799.25,775.5,798.0,47683.0,6.335599899291992,0.0,-14.2,0.0,-12.5,0.0,-11.2,0.0,-3.8,23.2,10.2,10.4,25.0,2022-02,585.8,470.26,1433.94,1141.82,256.6124344,276.183795555,3711.3944210052487,2979.379208641052,9084.87011959076,7234.114677009582,1625.7937135417128,1749.7900273043383,-0.008623494956068956,0.017111427989407124,0.01645091693635381,0.0004023335345000323,-0.004714201532115547,0.002834645669291369,-0.00044499708982903563,-0.0023891841002372516,0.004636785162287493,0.022421524663677195,-2324.0,3853.0,-1100.0,188.0,-2381.6055789947513,-0.3908756899712377,0,0,0,1,0.0,-12.633333333333333,11.6,3.1999999999999997
2022-02-18,6093.0,6098.0,6021.0,6057.0,42471.0,5008.0,5100.0,5008.0,5084.0,52117.0,3785.0,3824.0,3746.0,3781.0,1274076.0,10080.0,10128.0,9962.0,10116.0,741688.0,10160.0,10456.0,10160.0,10424.0,943428.0,1590.5,1608.5,1587.5,1601.5,107148.0,448.20001220703125,454.6000061035156,447.1000061035156,447.8999938964844,35672.0,66.70999908447266,67.80000305175781,66.47000122070312,67.56999969482422,33029.0,648.5,658.0,647.0,654.25,154047.0,797.5,812.25,790.0,797.0,43499.0,6.3358001708984375,1.3,-10.9,0.2,-9.2,0.0,-7.5,0.0,-8.8,15.7,-7.6,15.9,24.0,2022-02,585.8,470.26,1433.94,1141.82,256.6124344,276.183795555,3711.5117401123043,2979.473388366699,9085.157297058106,7234.343351135253,1625.8451057261839,1749.8453390767481,-0.005908419497784312,0.01822551572201081,0.0031838684001062045,0.01709229841142168,0.028616538385632495,0.005967336683416979,-0.002894074521858414,0.011375574973849334,0.006538461538461604,-0.0012531328320801727,-2276.0,4059.0,-973.0,308.0,-2345.4882598876957,-0.38723596828259793,0,0,0,1,0.5,-9.200000000000001,7.85,-8.2
2022-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3358001708984375,1.0,-12.0,0.1,-12.7,0.0,-10.4,0.2,-2.9,0.0,-3.8,6.2,24.3,2022-02,585.8,470.26,1433.94,1141.82,256.6124344,276.183795555,3711.5117401123043,2979.473388366699,9085.157297058106,7234.343351135253,1625.8451057261839,1749.8453390767481,,,,,,,,,,,,,,,,,0,0,0,1,0.3666666666666667,-11.700000000000001,0.1,-3.3499999999999996
2022-02-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3358001708984375,0.0,-14.1,0.0,-13.4,0.0,-11.1,0.0,-0.6,0.0,-5.1,24.5,23.3,2022-02,585.8,470.26,1433.94,1141.82,256.6124344,276.183795555,3711.5117401123043,2979.473388366699,9085.157297058106,7234.343351135253,1625.8451057261839,1749.8453390767481,,,,,,,,,,,,,,,,,0,0,0,1,0.0,-12.866666666666667,0.0,-2.8499999999999996
2022-02-21,6057.0,6149.0,6037.0,6068.0,48996.0,5103.0,5145.0,5058.0,5116.0,46686.0,3785.0,3817.0,3762.0,3803.0,1196880.0,10116.0,10294.0,10020.0,10182.0,704980.0,10364.0,10620.0,10326.0,10530.0,707710.0,,,,,,,,,,,,,,,,,,,,,,,,,,6.32420015335083,0.0,-15.3,0.0,-14.1,0.0,-11.4,0.0,5.1,0.0,7.0,2.2,23.0,2022-02,585.8,470.26,1433.94,1141.82,256.6124344,276.183795555,3704.716449832916,2974.0183641147614,9068.523567895889,7221.098219099044,1622.8683969842098,1746.6416022019455,,,,,,,,,,,-2265.0,4114.0,-952.0,348.0,-2363.283550167084,-0.38946663648106195,0,0,0,1,0.0,-13.6,0.0,6.05
2022-02-22,6068.0,6125.0,6019.0,6065.0,61365.0,5116.0,5273.0,5114.0,5272.0,53701.0,3815.0,3885.0,3806.0,3877.0,1309244.0,10192.0,10352.0,10142.0,10216.0,626741.0,10546.0,10808.0,10490.0,10770.0,693345.0,1609.0,1641.25,1602.25,1635.0,117091.0,448.5,455.20001220703125,445.70001220703125,453.70001220703125,40282.0,67.87000274658203,70.54000091552734,67.87000274658203,70.1500015258789,38304.0,657.75,676.75,657.75,674.75,168824.0,815.0,846.25,803.0,844.25,47217.0,6.334199905395508,0.0,-16.0,0.0,-15.3,0.0,-12.9,2.9,2.3,7.1,13.5,0.1,24.9,2022-02,585.8,470.26,1433.94,1141.82,256.6124344,276.183795555,3710.574304580688,2978.7208475112916,9082.862612342835,7232.516135978698,1625.4344576997908,1749.4033716762533,-0.0004943968358602779,0.030492572322126765,0.01945832237707079,0.0033392260852485034,0.02279202279202286,,,,,,-2188.0,4151.0,-793.0,554.0,-2354.425695419312,-0.38819879561736387,0,0,0,1,0.0,-14.733333333333334,5.0,7.9
2022-02-23,6065.0,6073.0,6000.0,6056.0,62712.0,5222.0,5342.0,5093.0,5300.0,72868.0,3803.0,3953.0,3746.0,3906.0,2065055.0,10000.0,10392.0,9886.0,10296.0,1165138.0,10670.0,11436.0,10552.0,11178.0,1227340.0,1637.5,1679.5,1636.5,1675.0,98545.0,454.70001220703125,474.29998779296875,453.79998779296875,471.1000061035156,54832.0,70.12000274658203,71.37000274658203,69.98999786376953,70.72000122070312,26587.0,674.0,685.0,669.25,683.75,154730.0,841.0,880.0,834.0,876.0,28032.0,6.325300216674805,0.0,-13.5,0.0,-12.6,0.0,-9.9,0.0,-12.7,0.6,-1.7,12.1,24.9,2022-02,585.8,470.26,1433.94,1141.82,256.6124344,276.183795555,3705.3608669281,2974.5356798934936,9070.10099269867,7222.354293403625,1623.150686911769,1746.9454218661115,-0.0014839241549876592,0.005311077389984931,0.007480010317255648,0.007830853563038476,0.03788300835654601,0.024464831804281273,0.038351318995654804,0.0081254409469107,0.013338273434605474,0.037607343796268955,-2150.0,4240.0,-756.0,882.0,-2350.6391330719,-0.3881504512998514,0,0,0,1,0.0,-12.0,0.3,-7.199999999999999
2022-02-24,6052.0,6175.0,5902.0,6164.0,217215.0,5281.0,5621.0,5252.0,5608.0,63640.0,3924.0,4107.0,3896.0,4062.0,1953524.0,10334.0,10778.0,10276.0,10724.0,1051065.0,11110.0,11620.0,11110.0,11596.0,1231251.0,1676.25,1765.0,1656.0,1661.5,70087.0,471.0,493.1000061035156,461.0,464.8999938964844,47438.0,70.66000366210938,74.72000122070312,70.6500015258789,72.0,26162.0,683.5,718.75,682.0,695.0,161611.0,882.75,926.0,877.25,926.0,26655.0,6.312300205230713,0.0,-8.5,0.0,-6.2,0.0,-4.2,0.0,-11.6,0.9,-4.6,1.0,24.6,2022-02,585.8,470.26,1433.94,1141.82,256.6124344,276.183795555,3697.7454602241514,2968.422294511795,9051.459756288528,7207.510620336532,1619.8147223278727,1743.3550293632238,0.017833553500660404,0.058113207547169754,0.03993855606758823,0.041569541569541624,0.03739488280551084,-0.008059701492537319,-0.013160713493323373,0.018099529937821268,0.01645338208409508,0.057077625570776336,-2102.0,4560.0,-556.0,872.0,-2466.2545397758486,-0.40010618750419347,0,0,0,1,0.0,-6.3,0.45,-8.1
2022-02-25,6169.0,6443.0,6152.0,6205.0,220036.0,5599.0,5711.0,5508.0,5586.0,52638.0,4009.0,4067.0,3884.0,3918.0,2442889.0,10708.0,10928.0,10328.0,10458.0,1298795.0,11650.0,11834.0,11192.0,11360.0,1420774.0,1661.5,1678.5,1585.5,1590.25,26189.0,465.0,469.70001220703125,448.0,448.29998779296875,18031.0,72.47000122070312,72.9800033569336,68.16000366210938,68.75,14632.0,696.75,707.0,657.0,659.5,94802.0,923.25,951.25,841.5,843.0,8868.0,6.3267998695373535,0.0,-4.3,0.0,-1.5,0.0,-0.5,3.2,-8.6,1.3,-3.0,0.2,25.9,2022-02,585.8,470.26,1433.94,1141.82,256.6124344,276.183795555,3706.2393635749813,2975.2409066486357,9072.251404924393,7224.06662703514,1623.5355164835826,1747.3596016857052,0.0066515249837768575,-0.003922967189728954,-0.03545051698670609,-0.024804177545691863,-0.020351845463953078,-0.042882937105025554,-0.03570661716810397,-0.04513888888888884,-0.05107913669064745,-0.08963282937365014,-2287.0,4253.0,-619.0,902.0,-2498.7606364250187,-0.40270115010878627,0,0,0,1,0.0,-2.1,2.25,-5.8
2022-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3267998695373535,0.0,-4.5,0.0,-2.6,0.0,-0.7,0.0,-12.3,0.0,-5.7,0.3,27.0,2022-02,585.8,470.26,1433.94,1141.82,256.6124344,276.183795555,3706.2393635749813,2975.2409066486357,9072.251404924393,7224.06662703514,1623.5355164835826,1747.3596016857052,,,,,,,,,,,,,,,,,0,0,0,1,0.0,-2.6,0.0,-9.0
2022-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.3267998695373535,0.0,-5.5,0.0,-2.4,0.0,-0.4,0.0,-2.7,0.0,-2.5,1.6,27.1,2022-02,585.8,470.26,1433.94,1141.82,256.6124344,276.183795555,3706.2393635749813,2975.2409066486357,9072.251404924393,7224.06662703514,1623.5355164835826,1747.3596016857052,,,,,,,,,,,,,,,,,0,0,0,1,0.0,-2.766666666666667,0.0,-2.6
2022-02-28,6187.0,6187.0,6000.0,6035.0,147970.0,4801.0,4885.0,4704.0,4871.0,23018.0,3855.0,3899.0,3758.0,3862.0,2149032.0,10200.0,10624.0,10110.0,10590.0,1051857.0,11100.0,11460.0,10866.0,11402.0,1198617.0,1642.5,1660.75,1621.0,1644.25,4729.0,460.5,462.79998779296875,450.70001220703125,454.8999938964844,2210.0,71.37000274658203,73.22000122070312,70.9000015258789,72.88999938964844,3960.0,688.0,704.75,679.0,697.5,15651.0,920.25,930.5,885.5,928.0,1092.0,6.315999984741211,0.1,-4.1,1.5,-2.1,1.5,-1.2,0.0,1.2,0.0,1.0,0.4,26.8,2022-02,585.8,470.26,1433.94,1141.82,256.6124344,276.183795555,3699.912791061401,2970.162152824402,9056.765018119813,7211.735102577209,1620.7641317548048,1744.3768485111498,,,,,,,,,,,-2173.0,4555.0,-1164.0,812.0,-2335.087208938599,-0.38692414398319785,0,0,0,1,1.0333333333333334,-2.4666666666666663,0.0,1.1
2022-03-01,6035.0,6265.0,6029.0,6237.0,147349.0,4871.0,5026.0,4821.0,4957.0,20504.0,3862.0,3955.0,3820.0,3911.0,1429406.0,10574.0,11036.0,10478.0,10880.0,822197.0,11396.0,12054.0,11260.0,12022.0,1061013.0,1648.25,1709.0,1648.25,1705.5,1432.0,457.8999938964844,465.8999938964844,457.20001220703125,463.70001220703125,1042.0,73.72000122070312,76.9000015258789,73.72000122070312,76.80000305175781,709.0,699.75,744.25,699.75,739.75,7258.0,951.0,1004.5,951.0,1001.75,507.0,6.3084001541137695,0.0,-4.7,0.2,-3.1,0.0,-1.5,0.0,6.7,0.0,6.0,5.3,25.7,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3517.248505926132,2951.258844099045,8823.874715566635,7452.617774066925,1486.369347143898,1662.888531022321,0.033471416735708415,0.017655512215150937,0.012687726566545932,0.02738432483474984,0.05437642518856345,0.03725102630378596,0.01934495148080706,0.053642525653041284,0.06057347670250901,0.07947198275862077,-2326.0,4643.0,-1280.0,1142.0,-2719.751494073868,-0.43606725895043574,0,0,0,1,0.06666666666666667,-3.1,0.0,6.35
2022-03-02,6242.0,6296.0,6185.0,6270.0,149285.0,5003.0,5098.0,4924.0,4982.0,23926.0,3952.0,3996.0,3836.0,3903.0,1967963.0,11044.0,11400.0,10880.0,11016.0,1142771.0,12220.0,12602.0,12068.0,12340.0,1507474.0,1708.0,1708.0,1668.0,1677.5,1342.0,466.6000061035156,466.6000061035156,453.5,457.70001220703125,726.0,76.73999786376953,79.61000061035156,76.06999969482422,79.54000091552734,439.0,741.75,760.0,723.0,739.0,3350.0,1009.25,1132.0,997.5,1058.5,458.0,6.311500072479248,1.8,-5.0,0.2,-2.0,0.0,-0.2,0.0,6.0,0.0,6.8,10.2,24.9,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3518.9768654108043,2952.7090789079666,8828.210726380348,7456.279955625535,1487.0997420973779,1663.7056666781336,0.005291005291005346,0.005043373007867613,-0.0020455126566095716,0.012499999999999956,0.02645150557311604,-0.0164174728818528,-0.01293940013381134,0.03567705410015365,-0.0010138560324434165,0.05665086099326189,-2367.0,4746.0,-1288.0,1324.0,-2751.0231345891957,-0.4387596705883885,0,0,0,1,0.6666666666666666,-2.4,0.0,6.4
2022-03-03,6270.0,6334.0,6253.0,6307.0,113681.0,4999.0,5052.0,4931.0,5022.0,18396.0,3915.0,3929.0,3834.0,3895.0,1558226.0,11016.0,11338.0,10974.0,11224.0,690924.0,12242.0,12796.0,12206.0,12630.0,936138.0,1690.25,1707.5,1680.25,1680.25,1585.0,459.70001220703125,468.1000061035156,459.70001220703125,461.3999938964844,508.0,81.18000030517578,81.18000030517578,78.30000305175781,78.30000305175781,141.0,745.0,778.5,745.0,751.25,3447.0,1124.25,1289.0,1119.0,1289.0,374.0,6.3196001052856445,0.0,-4.9,0.0,-2.4,0.0,-0.9,2.2,5.1,1.6,8.7,7.2,24.7,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3523.493038702011,2956.498517255783,8839.540647268295,7465.849172382355,1489.0082514151381,1665.840827943368,0.005901116427432296,0.008028904054596442,-0.002049705354855269,0.01888162672476401,0.023500810372771408,0.0016393442622950616,0.008083857528453642,-0.015589613395735613,0.016576454668470797,0.21776098252243736,-2412.0,4917.0,-1285.0,1406.0,-2783.506961297989,-0.44133612831742336,0,0,0,1,0.0,-2.733333333333334,1.9000000000000001,6.8999999999999995
2022-03-04,6283.0,6311.0,6153.0,6188.0,144850.0,4970.0,5023.0,4897.0,4945.0,19079.0,3869.0,3958.0,3851.0,3902.0,1595339.0,11116.0,11188.0,10656.0,10798.0,904168.0,12500.0,12596.0,11536.0,11720.0,1387780.0,1684.0,1700.25,1659.25,1676.25,305.0,469.20001220703125,477.20001220703125,461.20001220703125,468.8999938964844,252.0,78.0,78.33000183105469,76.0199966430664,76.80000305175781,267.0,761.75,800.0,741.0,756.5,2186.0,1340.0,1348.0,1201.5,1348.0,147.0,6.319200038909912,0.0,-0.8,0.2,0.7,0.0,0.7,0.0,-1.1,0.1,0.2,22.0,23.9,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3523.2699816942213,2956.3113542032243,8838.98105442524,7465.376541967393,1488.9139887838555,1665.7353708113533,-0.018867924528301883,-0.015332536837913135,0.0017971758664954152,-0.0379543834640057,-0.07205067300079182,-0.002380598125279021,0.016254876677962438,-0.019157087375954118,0.006988352745424198,0.04577191621411947,-2286.0,4610.0,-1243.0,922.0,-2664.7300183057787,-0.4306286390280832,0,0,0,1,0.06666666666666667,0.19999999999999996,0.05,-0.45000000000000007
2022-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.319200038909912,0.1,-4.1,0.2,-3.1,0.0,-2.6,14.4,7.7,0.0,8.9,9.0,23.5,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3523.2699816942213,2956.3113542032243,8838.98105442524,7465.376541967393,1488.9139887838555,1665.7353708113533,,,,,,,,,,,,,,,,,0,0,0,1,0.10000000000000002,-3.266666666666666,7.2,8.3
2022-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.319200038909912,0.0,-5.6,0.0,-3.9,0.0,-3.0,13.4,6.2,1.8,14.6,0.3,23.7,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3523.2699816942213,2956.3113542032243,8838.98105442524,7465.376541967393,1488.9139887838555,1665.7353708113533,,,,,,,,,,,,,,,,,0,0,0,1,0.0,-4.166666666666667,7.6000000000000005,10.4
2022-03-07,6188.0,6249.0,6181.0,6215.0,119664.0,4980.0,5119.0,4979.0,5097.0,19194.0,3936.0,4096.0,3930.0,4089.0,1643916.0,10850.0,11154.0,10738.0,10830.0,774170.0,11820.0,12378.0,11650.0,11912.0,1063548.0,1696.5,1706.25,1674.25,1674.25,298.0,474.8999938964844,477.29998779296875,467.0,467.8999938964844,393.0,78.3499984741211,78.8499984741211,75.81999969482422,78.1500015258789,100.0,782.75,782.75,742.75,749.25,1309.0,1311.25,1425.25,1311.25,1425.25,79.0,6.316699981689453,0.0,-4.1,0.0,-1.2,0.0,-0.3,6.2,-1.1,24.9,4.7,6.3,24.1,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3521.876074790954,2955.1417524337767,8835.484099388123,7462.423024368287,1488.324931601715,1665.0763580066425,,,,,,,,,,,-2126.0,4615.0,-1118.0,1082.0,-2693.123925209046,-0.43332645618810073,0,0,0,1,0.0,-1.8666666666666665,15.549999999999999,1.8
2022-03-08,6184.0,6214.0,6049.0,6180.0,124588.0,5092.0,5200.0,4976.0,5159.0,18910.0,4075.0,4194.0,4001.0,4153.0,2190897.0,10830.0,10928.0,10554.0,10834.0,793867.0,11856.0,12196.0,11388.0,11966.0,1134098.0,1674.5,1708.0,1674.25,1704.5,243.0,467.0,492.29998779296875,467.0,489.8999938964844,222.0,78.7699966430664,79.80999755859375,78.0,79.68000030517578,54.0,747.5,759.0,724.0,754.5,547.0,1319.25,1319.25,1273.0,1273.0,29.0,6.319300174713135,0.0,-1.2,0.0,0.6,0.0,3.3,0.0,-6.6,0.0,-1.0,4.0,24.1,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3523.325812411308,2956.3582007360455,8839.121119379997,7465.494840402604,1488.9375825294685,1665.761766517817,-0.005631536604987941,0.012164018049833247,0.01565174859378815,0.00036934441366565096,0.004533243787776975,0.018067791548454615,0.04701859432993949,0.0195777191225035,0.00700700700700696,-0.10682336432204875,-2027.0,4654.0,-1021.0,1132.0,-2656.674187588692,-0.42988255462600194,0,0,0,1,0.0,0.8999999999999999,0.0,-3.8
2022-03-09,6176.0,6341.0,6128.0,6311.0,153496.0,5120.0,5302.0,5086.0,5254.0,17987.0,4110.0,4266.0,4098.0,4222.0,1991566.0,10742.0,11236.0,10632.0,11118.0,753976.0,11772.0,12718.0,11660.0,12718.0,1007627.0,1727.75,1745.25,1684.5,1686.5,566.0,496.0,504.70001220703125,494.3999938964844,495.0,144.0,80.41000366210938,83.54000091552734,79.19000244140625,80.06999969482422,335.0,756.25,757.25,734.0,735.0,188.0,1199.5,1199.5,1199.5,1199.5,5.0,6.317599773406982,0.0,1.0,0.0,2.2,0.0,4.6,0.0,-2.1,0.0,0.8,25.9,23.9,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3522.377753663063,2955.5627019929884,8836.742683053017,7463.486020307541,1488.5369382587241,1665.3135422832952,0.021197411003236244,0.018414421399496117,0.016614495545388852,0.02621377146021775,0.06284472672572283,-0.010560281607509547,0.01041030040223534,0.004894570634472073,-0.025844930417495027,-0.05773762765121759,-2089.0,4807.0,-1057.0,1600.0,-2788.622246336937,-0.44186693809807276,0,0,0,1,0.0,2.6,0.0,-0.65
2022-03-10,6300.0,6300.0,6155.0,6165.0,124177.0,5226.0,5226.0,5049.0,5111.0,19746.0,4151.0,4192.0,4064.0,4130.0,1716420.0,10950.0,11008.0,10550.0,10694.0,702421.0,12536.0,12596.0,11912.0,12254.0,1216142.0,1687.75,1716.25,1681.25,1700.0,223.0,506.79998779296875,507.29998779296875,506.79998779296875,506.79998779296875,142.0,80.19999694824219,80.8499984741211,80.19999694824219,80.8499984741211,77.0,738.5,768.0,738.5,757.75,74.0,1073.75,1073.75,1073.75,1073.75,6.0,6.3165998458862305,0.0,4.1,0.1,5.4,0.0,6.5,0.4,-5.0,0.0,1.0,24.7,24.3,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3521.8202440738673,2955.094905900955,8835.344034433365,7462.304725933076,1488.301337856102,1665.0499623001788,-0.02313421010933292,-0.027217358203273645,-0.021790620558976737,-0.03813635545961502,-0.03648372385595222,0.008004743551734306,0.023838359177714707,0.00974146099999662,0.030952380952380842,-0.10483534806169237,-2035.0,4529.0,-1054.0,1560.0,-2643.1797559261327,-0.42873961977715047,0,0,0,1,0.03333333333333333,5.333333333333333,0.2,-2.0
2022-03-11,6165.0,6245.0,6145.0,6165.0,103534.0,5161.0,5225.0,5116.0,5145.0,12104.0,4150.0,4232.0,4143.0,4186.0,1242855.0,10818.0,10922.0,10538.0,10590.0,563544.0,12400.0,12750.0,12136.0,12346.0,957568.0,1706.5,1707.25,1680.75,1690.75,333.0,505.8999938964844,505.8999938964844,493.1000061035156,493.1000061035156,5.0,79.87000274658203,82.18000030517578,79.80000305175781,82.18000030517578,81.0,758.0,768.5,755.0,764.5,233.0,1035.75,1090.0,1030.75,1090.0,10.0,6.320799827575684,0.0,0.9,0.0,1.4,0.0,3.3,0.4,-6.1,5.2,-2.2,0.2,25.4,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3524.161943864822,2957.059783334732,8841.218758821487,7467.266500301362,1489.2909269578172,1666.1570736455712,0.0,0.00665231852866377,0.013559322033898313,-0.00972507948382273,0.00750775257058911,-0.005441176470588283,-0.02703232442667236,0.016450239408234424,0.008907951171230666,0.015133876600698537,-1979.0,4425.0,-1020.0,1756.0,-2640.838056135178,-0.4283597820170605,0,0,0,1,0.0,1.8666666666666665,2.8000000000000003,-4.15
2022-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.320799827575684,2.5,-0.3,5.4,-0.3,3.9,1.6,0.0,-9.2,0.0,-6.4,5.0,24.6,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3524.161943864822,2957.059783334732,8841.218758821487,7467.266500301362,1489.2909269578172,1666.1570736455712,,,,,,,,,,,,,,,,,0,0,0,1,3.9333333333333336,0.3333333333333333,0.0,-7.8
2022-03-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.320799827575684,1.0,0.4,0.0,1.0,0.1,1.6,0.0,-1.8,0.0,-4.1,0.7,24.5,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3524.161943864822,2957.059783334732,8841.218758821487,7467.266500301362,1489.2909269578172,1666.1570736455712,,,,,,,,,,,,,,,,,0,0,0,1,0.3666666666666667,1.0,0.0,-2.9499999999999997
2022-03-14,6165.0,6176.0,6105.0,6140.0,82254.0,5109.0,5143.0,5030.0,5123.0,18635.0,4161.0,4231.0,4090.0,4219.0,1618864.0,10550.0,10594.0,10280.0,10402.0,629361.0,12236.0,12260.0,11450.0,11450.0,997550.0,1708.0,1710.0,1687.25,1687.25,73458.0,497.8999938964844,525.4000244140625,493.8999938964844,521.9000244140625,37123.0,81.77999877929688,81.77999877929688,78.7300033569336,78.7300033569336,39773.0,745.0,752.0,725.5,728.25,104100.0,1090.0,1090.0,1090.0,1090.0,38656.0,6.338699817657471,3.2,-1.9,3.7,-0.3,6.5,-0.5,0.0,6.6,0.0,6.9,6.6,25.3,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3534.1420833349225,2965.4339356946944,8866.256369948387,7488.413190584183,1493.5084775129128,1670.8754947167215,,,,,,,,,,,-1921.0,4262.0,-1017.0,1048.0,-2605.8579166650775,-0.4244068268184165,0,0,0,1,4.466666666666667,-0.8999999999999999,0.0,6.75
2022-03-15,6140.0,6253.0,6116.0,6207.0,107494.0,5118.0,5144.0,5000.0,5007.0,19321.0,4190.0,4236.0,4117.0,4121.0,1488298.0,10454.0,10490.0,10188.0,10230.0,464349.0,11504.0,11544.0,10980.0,11012.0,825401.0,1674.0,1674.0,1638.0,1658.75,70449.0,485.1000061035156,488.5,475.6000061035156,484.0,32371.0,74.4000015258789,74.4000015258789,72.29000091552734,73.68000030517578,36703.0,745.25,759.0,736.0,758.0,89348.0,1106.0,1160.75,1088.25,1154.25,30964.0,6.364500045776367,1.2,-1.4,4.0,-1.6,3.1,-0.6,0.0,5.9,0.0,10.4,6.0,24.3,2022-03,557.55,467.83,1398.75,1181.38,235.61748,263.59908858,3548.5270005226134,2977.504056415558,8902.344439029694,7518.893064079285,1499.5874622457122,1677.6764113340187,0.01091205211726387,-0.022642982627366748,-0.023228253140554656,-0.016535281676600677,-0.038253275109170315,-0.016891391317232163,-0.0726193191054415,-0.06414331050975464,0.040851355990387805,0.05894495412844036,-2086.0,4023.0,-1200.0,782.0,-2658.4729994773866,-0.42830240043134954,0,0,0,1,2.766666666666667,-1.2,0.0,8.15
